smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O ,-3.597,2.993,3.669,0.004,0.001,0.006,0.011,0.983,-4.733,1.4871431631036103e-05,0.343,99.79595947265625%,0.498,0.8990393877029419%,0.947,0.849,0.8,0.061,0.763,0.9,0.731,0.699,0.718,0.241,9.305,0.649,0.029,0.043,0.846,0.809,0.139,0.206,0.417,0.842,0.014,0.977,0.158,1.323,4.762,5.277,6.081,0.587,0.066,0.922,0.782,0.867,0.947,0.042,0.894,0.794,0.012,0.951,0.554,244.07,250.293,0.975,4,2,66.76,3,2,6,4,0,13,0.231,0,0,0,0,0,2,0,1,0,0.813,1.783,0.071,12.0,0.028,2,0,0,0,Accepted,Rejected,Accepted,Accepted
