Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 1,CCCCC(COC(=O)/C=C/c1ccc(cc1)OC)CC,C18H26O3,290.40,21,6,0.50,10,3,0,87.57,35.53,3.84,5.30,4.36,3.68,4.87,4.41,-4.53,8.55e-03,2.95e-05,Moderately soluble,-5.80,4.63e-04,1.60e-06,Moderately soluble,-5.14,2.08e-03,7.18e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-4.31,0,0,0,0,1,0.55,0,1,2,3.31
