smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
CCCCC(CC)COC(=O)/C=C/C1=CC=C(C=C1)OC ,-5.361,4.584,5.067,0.96,0.056,0.003,0.021,0.893,-4.593,2.4206054149544798e-05,0.371,98.32731628417969%,0.786,1.6165755987167358%,0.931,0.756,0.88,0.303,0.873,0.964,0.696,0.877,0.858,0.311,6.901,0.207,0.152,0.037,0.256,0.018,0.013,0.123,0.963,0.405,0.624,0.977,0.381,2.872,5.158,4.195,6.398,0.007,0.431,0.006,0.106,0.621,0.162,0.43,0.558,0.818,0.237,0.199,0.409,290.19,324.516,0.894,3,0,35.53,10,1,6,3,0,8,1.25,1,0,1,0,0,3,3,1,1,0.497,2.483,0.5,14.0,0.513,2,0,0,0,Accepted,Rejected,Rejected,Accepted
