smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
C1=CC(=CC=C1C(=O)O)N ,-1.821,0.177,1.006,0.0,0.847,0.009,0.002,0.959,-5.279,2.679983117559459e-05,0.553,36.023414611816406%,0.282,68.52418518066406%,0.033,0.068,0.068,0.051,0.121,0.115,0.009,0.133,0.066,0.086,7.644,0.82,0.038,0.524,0.853,0.042,0.746,0.006,0.361,0.075,0.019,0.988,0.973,0.314,2.552,2.711,3.561,0.026,0.003,0.651,0.004,0.122,0.007,0.005,0.033,0.249,0.073,0.052,0.013,137.05,139.103,0.985,3,3,63.32,1,1,6,3,0,7,0.143,0,0,0,0,0,2,0,1,4,0.567,1.438,0.0,6.0,-0.071,1,0,0,0,Accepted,Accepted,Accepted,Rejected
