smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
C1=CC=C(C(=C1)C(=O)O)O.C(CO)N(CCO)CCO,-0.612,-0.25,-0.004,0.0,0.062,0.997,0.996,0.995,-5.909,0.0008689897949807346,0.257,12.139274597167969%,0.87,84.8563232421875%,0.022,0.032,0.013,0.051,0.003,0.09,0.001,0.165,0.012,0.033,4.822,0.923,0.142,0.243,0.163,0.032,0.004,0.0,0.14,0.03,0.005,0.856,0.444,-0.068,1.611,1.856,1.52,0.024,0.017,0.007,0.003,0.114,0.006,0.004,0.028,0.008,0.005,0.007,0.003,287.14,286.597,1.002,7,5,121.46,7,1,6,7,0,7,1.0,0,1,0,0,0,0,0,1,0,0.452,2.144,0.462,4.0,-0.316,1,0,1,0,Accepted,Accepted,Accepted,Accepted
