Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 1,OC(=O)c1ccccc1O.OCCN(CCO)CCO,C13H21NO6,287.31,20,6,0.46,7,7,5,72.76,121.46,1.65,-1.81,-0.64,-0.51,-0.84,-0.43,-0.24,1.65e+02,5.74e-01,Very soluble,-0.22,1.72e+02,5.98e-01,Very soluble,0.10,3.61e+02,1.26e+00,Soluble,High,No,No,No,No,No,No,No,-9.34,0,1,0,0,0,0.55,0,0,0,1.65
