smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,-3.524,3.062,3.357,0.012,0.001,0.005,0.005,0.96,-4.62,1.8019472918240353e-05,0.418,99.3746566772461%,0.577,1.1043065786361694%,0.974,0.866,0.915,0.073,0.808,0.908,0.595,0.56,0.558,0.277,5.751,0.642,0.076,0.045,0.86,0.448,0.051,0.179,0.205,0.738,0.005,0.971,0.261,1.14,4.426,4.983,5.517,0.443,0.03,0.872,0.288,0.86,0.887,0.005,0.729,0.637,0.005,0.839,0.237,228.08,241.503,0.944,3,1,46.53,3,2,6,3,0,13,0.231,0,0,0,0,0,2,0,1,0,0.821,1.554,0.071,11.0,-0.076,2,0,0,0,Accepted,Rejected,Accepted,Accepted
