Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 1,CC1CC(OC(=O)c2ccccc2O)CC(C1)(C)C,C16H22O3,262.34,19,6,0.56,3,3,1,75.83,46.53,2.72,5.05,3.76,3.16,3.17,3.57,-4.68,5.43e-03,2.07e-05,Moderately soluble,-5.77,4.47e-04,1.70e-06,Moderately soluble,-3.87,3.54e-02,1.35e-04,Soluble,High,Yes,No,No,Yes,Yes,No,No,-4.31,0,0,0,0,1,0.55,0,0,1,2.97
